,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
375,2,IN,1,50,0.00131762066798,25,0,3811,677,10188,13322
376,2,TE,1,50,0.001454955671649,25,0,3543,818,4984,7709
377,2,IN,1,50,0.001454955671649,25,0,3769,639,10230,13360
378,2,TE,1,50,0.001620230337128,25,0,3482,776,5045,7751
379,2,IN,1,50,0.001620230337128,25,0,3731,603,10268,13396
380,2,TE,1,50,0.001822836690849,25,0,3415,719,5112,7808
381,2,IN,1,50,0.001822836690849,25,0,3680,564,10319,13435
382,2,TE,1,50,0.002077267795618,25,0,3346,657,5181,7870
383,2,IN,1,50,0.002077267795618,25,0,3616,522,10383,13477
384,2,TE,1,50,0.002406047242256,25,0,3270,594,5257,7933
385,2,IN,1,50,0.002406047242256,25,0,3564,473,10435,13526
386,2,TE,1,50,0.002846375048535,25,0,3187,552,5340,7975
387,2,IN,1,50,0.002846375048535,25,0,3494,421,10505,13578
388,2,TE,1,50,0.003464102733837,25,0,3110,473,5417,8054
389,2,IN,1,50,0.003464102733837,25,0,3423,371,10576,13628
390,2,TE,1,50,0.004381964885803,25,0,2971,401,5556,8126
391,2,IN,1,50,0.004381964885803,25,0,3343,319,10656,13680
392,2,TE,1,50,0.005862944543443,25,0,2820,320,5707,8207
393,2,IN,1,50,0.005862944543443,25,0,3242,270,10757,13729
394,2,TE,1,50,0.008576700452046,25,0,2630,242,5897,8285
395,2,IN,1,50,0.008576700452046,25,0,3110,216,10889,13783
396,2,TE,1,50,0.015003258994834,25,0,2333,165,6194,8362
397,2,IN,1,50,0.015003258994834,25,0,2911,131,11088,13868
398,2,TE,1,50,0.489354446203344,25,0,0,0,8527,8527
399,2,IN,1,50,0.489354446203344,25,0,0,0,13999,13999
400,2,TE,1,50,5.9401964429016E-07,50,0,4689,1887,3838,6640
401,2,IN,1,50,5.9401964429016E-07,50,0,4661,1323,9338,12676
402,2,TE,1,50,1.01653577881272E-06,50,0,4689,1887,3838,6640
403,2,IN,1,50,1.01653577881272E-06,50,0,4661,1323,9338,12676
404,2,TE,1,50,1.60930866681816E-06,50,0,4689,1887,3838,6640
405,2,IN,1,50,1.60930866681816E-06,50,0,4661,1323,9338,12676
406,2,TE,1,50,2.07791579854369E-06,50,0,4689,1887,3838,6640
407,2,IN,1,50,2.07791579854369E-06,50,0,4661,1323,9338,12676
408,2,TE,1,50,2.79033959837797E-06,50,0,4689,1887,3838,6640
409,2,IN,1,50,2.79033959837797E-06,50,0,4661,1323,9338,12676
410,2,TE,1,50,3.71708491097636E-06,50,0,4689,1887,3838,6640
411,2,IN,1,50,3.71708491097636E-06,50,0,4661,1322,9338,12677
412,2,TE,1,50,4.50595460435467E-06,50,0,4689,1887,3838,6640
413,2,IN,1,50,4.50595460435467E-06,50,0,4661,1322,9338,12677
414,2,TE,1,50,8.3219411631684E-06,50,0,4689,1887,3838,6640
415,2,IN,1,50,8.3219411631684E-06,50,0,4660,1320,9339,12679
416,2,TE,1,50,1.10189539060863E-05,50,0,4685,1885,3842,6642
417,2,IN,1,50,1.10189539060863E-05,50,0,4654,1320,9345,12679
418,2,TE,1,50,1.34023598507481E-05,50,0,4682,1883,3845,6644
419,2,IN,1,50,1.34023598507481E-05,50,0,4649,1320,9350,12679
420,2,TE,1,50,1.55044306682279E-05,50,0,4678,1882,3849,6645
421,2,IN,1,50,1.55044306682279E-05,50,0,4644,1318,9355,12681
422,2,TE,1,50,1.74710712477528E-05,50,0,4673,1880,3854,6647
423,2,IN,1,50,1.74710712477528E-05,50,0,4642,1318,9357,12681
424,2,TE,1,50,1.93668590828671E-05,50,0,4668,1877,3859,6650
425,2,IN,1,50,1.93668590828671E-05,50,0,4638,1314,9361,12685
426,2,TE,1,50,2.12282578799769E-05,50,0,4657,1875,3870,6652
427,2,IN,1,50,2.12282578799769E-05,50,0,4634,1314,9365,12685
428,2,TE,1,50,2.30797832955432E-05,50,0,4652,1873,3875,6654
429,2,IN,1,50,2.30797832955432E-05,50,0,4628,1314,9371,12685
430,2,TE,1,50,2.49376892108038E-05,50,0,4647,1871,3880,6656
431,2,IN,1,50,2.49376892108038E-05,50,0,4623,1313,9376,12686
432,2,TE,1,50,2.68150163260749E-05,50,0,4642,1868,3885,6659
433,2,IN,1,50,2.68150163260749E-05,50,0,4616,1312,9383,12687
434,2,TE,1,50,2.87201597183622E-05,50,0,4636,1868,3891,6659
435,2,IN,1,50,2.87201597183622E-05,50,0,4613,1309,9386,12690
436,2,TE,1,50,3.06630362834121E-05,50,0,4631,1862,3896,6665
437,2,IN,1,50,3.06630362834121E-05,50,0,4609,1305,9390,12694
438,2,TE,1,50,3.26514704527524E-05,50,0,4623,1858,3904,6669
439,2,IN,1,50,3.26514704527524E-05,50,0,4606,1298,9393,12701
440,2,TE,1,50,3.46938705011395E-05,50,0,4603,1852,3924,6675
441,2,IN,1,50,3.46938705011395E-05,50,0,4597,1295,9402,12704
442,2,TE,1,50,3.67942413347423E-05,50,0,4591,1846,3936,6681
443,2,IN,1,50,3.67942413347423E-05,50,0,4591,1295,9408,12704
444,2,TE,1,50,3.89615017830839E-05,50,0,4580,1842,3947,6685
445,2,IN,1,50,3.89615017830839E-05,50,0,4587,1291,9412,12708
446,2,TE,1,50,4.12018153236624E-05,50,0,4568,1840,3959,6687
447,2,IN,1,50,4.12018153236624E-05,50,0,4576,1288,9423,12711
448,2,TE,1,50,4.35222704263209E-05,50,0,4563,1832,3964,6695
449,2,IN,1,50,4.35222704263209E-05,50,0,4569,1286,9430,12713
450,2,TE,1,50,4.59306206541746E-05,50,0,4554,1821,3973,6706
451,2,IN,1,50,4.59306206541746E-05,50,0,4560,1281,9439,12718
452,2,TE,1,50,4.84307489109334E-05,50,0,4539,1814,3988,6713
453,2,IN,1,50,4.84307489109334E-05,50,0,4553,1276,9446,12723
454,2,TE,1,50,5.1031574202349E-05,50,0,4531,1801,3996,6726
455,2,IN,1,50,5.1031574202349E-05,50,0,4548,1270,9451,12729
456,2,TE,1,50,5.37386395693521E-05,50,0,4513,1786,4014,6741
457,2,IN,1,50,5.37386395693521E-05,50,0,4539,1265,9460,12734
458,2,TE,1,50,5.65583475379724E-05,50,0,4503,1772,4024,6755
459,2,IN,1,50,5.65583475379724E-05,50,0,4530,1254,9469,12745
460,2,TE,1,50,5.9503553162298E-05,50,0,4500,1754,4027,6773
461,2,IN,1,50,5.9503553162298E-05,50,0,4518,1251,9481,12748
462,2,TE,1,50,6.25808825287215E-05,50,0,4490,1735,4037,6792
463,2,IN,1,50,6.25808825287215E-05,50,0,4500,1247,9499,12752
464,2,TE,1,50,6.5797446331268E-05,50,0,4475,1725,4052,6802
465,2,IN,1,50,6.5797446331268E-05,50,0,4490,1244,9509,12755
466,2,TE,1,50,6.91627942420848E-05,50,0,4461,1717,4066,6810
467,2,IN,1,50,6.91627942420848E-05,50,0,4480,1236,9519,12763
468,2,TE,1,50,7.26826372011691E-05,50,0,4448,1699,4079,6828
469,2,IN,1,50,7.26826372011691E-05,50,0,4472,1231,9527,12768
470,2,TE,1,50,7.63726251628733E-05,50,0,4440,1683,4087,6844
471,2,IN,1,50,7.63726251628733E-05,50,0,4458,1226,9541,12773
472,2,TE,1,50,8.02413126351504E-05,50,0,4424,1669,4103,6858
473,2,IN,1,50,8.02413126351504E-05,50,0,4453,1220,9546,12779
474,2,TE,1,50,8.42929883734482E-05,50,0,4410,1649,4117,6878
475,2,IN,1,50,8.42929883734482E-05,50,0,4443,1209,9556,12790
476,2,TE,1,50,8.85408280925861E-05,50,0,4392,1640,4135,6887
477,2,IN,1,50,8.85408280925861E-05,50,0,4432,1198,9567,12801
478,2,TE,1,50,9.29962951204289E-05,50,0,4374,1633,4153,6894
479,2,IN,1,50,9.29962951204289E-05,50,0,4421,1190,9578,12809
480,2,TE,1,50,9.76699825394582E-05,50,0,4363,1620,4164,6907
481,2,IN,1,50,9.76699825394582E-05,50,0,4399,1176,9600,12823
482,2,TE,1,50,0.000102576075776,50,0,4348,1605,4179,6922
483,2,IN,1,50,0.000102576075776,50,0,4387,1172,9612,12827
484,2,TE,1,50,0.000107726236337,50,0,4335,1586,4192,6941
485,2,IN,1,50,0.000107726236337,50,0,4374,1159,9625,12840
486,2,TE,1,50,0.000113127610021,50,0,4313,1562,4214,6965
487,2,IN,1,50,0.000113127610021,50,0,4359,1153,9640,12846
488,2,TE,1,50,0.00011879367446,50,0,4302,1536,4225,6991
489,2,IN,1,50,0.00011879367446,50,0,4341,1141,9658,12858
490,2,TE,1,50,0.000124745167695,50,0,4288,1522,4239,7005
491,2,IN,1,50,0.000124745167695,50,0,4326,1131,9673,12868
492,2,TE,1,50,0.000130988437288,50,0,4275,1500,4252,7027
493,2,IN,1,50,0.000130988437288,50,0,4316,1124,9683,12875
494,2,TE,1,50,0.000137541339964,50,0,4259,1491,4268,7036
495,2,IN,1,50,0.000137541339964,50,0,4304,1114,9695,12885
496,2,TE,1,50,0.000144407188272,50,0,4237,1467,4290,7060
497,2,IN,1,50,0.000144407188272,50,0,4291,1108,9708,12891
498,2,TE,1,50,0.000151605839599,50,0,4223,1447,4304,7080
499,2,IN,1,50,0.000151605839599,50,0,4283,1095,9716,12904
500,2,TE,1,50,0.00015916267129,50,0,4207,1439,4320,7088
501,2,IN,1,50,0.00015916267129,50,0,4272,1075,9727,12924
502,2,TE,1,50,0.000167082900496,50,0,4191,1419,4336,7108
503,2,IN,1,50,0.000167082900496,50,0,4256,1058,9743,12941
504,2,TE,1,50,0.000175386829792,50,0,4166,1395,4361,7132
505,2,IN,1,50,0.000175386829792,50,0,4239,1044,9760,12955
506,2,TE,1,50,0.000184100105425,50,0,4151,1364,4376,7163
507,2,IN,1,50,0.000184100105425,50,0,4223,1034,9776,12965
508,2,TE,1,50,0.000193227330348,50,0,4133,1348,4394,7179
509,2,IN,1,50,0.000193227330348,50,0,4202,1016,9797,12983
510,2,TE,1,50,0.000202805185741,50,0,4119,1320,4408,7207
511,2,IN,1,50,0.000202805185741,50,0,4188,1001,9811,12998
512,2,TE,1,50,0.000212858582746,50,0,4096,1302,4431,7225
513,2,IN,1,50,0.000212858582746,50,0,4169,988,9830,13011
514,2,TE,1,50,0.000223401472543,50,0,4079,1280,4448,7247
515,2,IN,1,50,0.000223401472543,50,0,4149,967,9850,13032
516,2,TE,1,50,0.000234476149762,50,0,4063,1259,4464,7268
517,2,IN,1,50,0.000234476149762,50,0,4131,944,9868,13055
518,2,TE,1,50,0.000246121082651,50,0,4048,1234,4479,7293
519,2,IN,1,50,0.000246121082651,50,0,4107,930,9892,13069
520,2,TE,1,50,0.000258348874064,50,0,4030,1207,4497,7320
521,2,IN,1,50,0.000258348874064,50,0,4086,915,9913,13084
522,2,TE,1,50,0.000271228016892,50,0,4015,1179,4512,7348
523,2,IN,1,50,0.000271228016892,50,0,4071,901,9928,13098
524,2,TE,1,50,0.000284794286192,50,0,3995,1154,4532,7373
525,2,IN,1,50,0.000284794286192,50,0,4054,881,9945,13118
526,2,TE,1,50,0.000299090676993,50,0,3979,1133,4548,7394
527,2,IN,1,50,0.000299090676993,50,0,4038,863,9961,13136
528,2,TE,1,50,0.000314184851275,50,0,3959,1110,4568,7417
529,2,IN,1,50,0.000314184851275,50,0,4018,847,9981,13152
530,2,TE,1,50,0.000330129344052,50,0,3931,1092,4596,7435
531,2,IN,1,50,0.000330129344052,50,0,4002,830,9997,13169
532,2,TE,1,50,0.000347026414891,50,0,3906,1065,4621,7462
533,2,IN,1,50,0.000347026414891,50,0,3991,810,10008,13189
534,2,TE,1,50,0.00036493262881,50,0,3887,1044,4640,7483
535,2,IN,1,50,0.00036493262881,50,0,3969,797,10030,13202
536,2,TE,1,50,0.000383946288253,50,0,3861,1024,4666,7503
537,2,IN,1,50,0.000383946288253,50,0,3951,789,10048,13210
538,2,TE,1,50,0.000404200069487,50,0,3845,1010,4682,7517
539,2,IN,1,50,0.000404200069487,50,0,3932,765,10067,13234
540,2,TE,1,50,0.00042576309473,50,0,3822,978,4705,7549
541,2,IN,1,50,0.00042576309473,50,0,3914,747,10085,13252
542,2,TE,1,50,0.000448814286661,50,0,3805,957,4722,7570
543,2,IN,1,50,0.000448814286661,50,0,3891,729,10108,13270
544,2,TE,1,50,0.000473492829594,50,0,3785,939,4742,7588
545,2,IN,1,50,0.000473492829594,50,0,3870,719,10129,13280
546,2,TE,1,50,0.000500004735817,50,0,3762,923,4765,7604
547,2,IN,1,50,0.000500004735817,50,0,3850,710,10149,13289
548,2,TE,1,50,0.000528551519008,50,0,3732,903,4795,7624
549,2,IN,1,50,0.000528551519008,50,0,3830,698,10169,13301
550,2,TE,1,50,0.000559396230511,50,0,3712,893,4815,7634
551,2,IN,1,50,0.000559396230511,50,0,3808,686,10191,13313
552,2,TE,1,50,0.000592816286901,50,0,3692,879,4835,7648
553,2,IN,1,50,0.000592816286901,50,0,3785,670,10214,13329
554,2,TE,1,50,0.000629172145933,50,0,3669,850,4858,7677
555,2,IN,1,50,0.000629172145933,50,0,3767,652,10232,13347
556,2,TE,1,50,0.000668890082854,50,0,3636,825,4891,7702
557,2,IN,1,50,0.000668890082854,50,0,3748,634,10251,13365
558,2,TE,1,50,0.000712476481704,50,0,3607,799,4920,7728
559,2,IN,1,50,0.000712476481704,50,0,3718,615,10281,13384
560,2,TE,1,50,0.000760594314714,50,0,3583,778,4944,7749
561,2,IN,1,50,0.000760594314714,50,0,3706,596,10293,13403
562,2,TE,1,50,0.000813930760983,50,0,3555,748,4972,7779
563,2,IN,1,50,0.000813930760983,50,0,3683,581,10316,13418
564,2,TE,1,50,0.000873362493104,50,0,3531,730,4996,7797
565,2,IN,1,50,0.000873362493104,50,0,3663,564,10336,13435
566,2,TE,1,50,0.000940187015035,50,0,3507,708,5020,7819
567,2,IN,1,50,0.000940187015035,50,0,3631,547,10368,13452
568,2,TE,1,50,0.001015783098601,50,0,3467,675,5060,7852
569,2,IN,1,50,0.001015783098601,50,0,3603,524,10396,13475
570,2,TE,1,50,0.00110198326551,50,0,3420,650,5107,7877
571,2,IN,1,50,0.00110198326551,50,0,3582,501,10417,13498
572,2,TE,1,50,0.001201538362037,50,0,3392,617,5135,7910
573,2,IN,1,50,0.001201538362037,50,0,3560,485,10439,13514
574,2,TE,1,50,0.00131762066798,50,0,3348,583,5179,7944
575,2,IN,1,50,0.00131762066798,50,0,3531,471,10468,13528
576,2,TE,1,50,0.001454955671649,50,0,3306,556,5221,7971
577,2,IN,1,50,0.001454955671649,50,0,3506,453,10493,13546
578,2,TE,1,50,0.001620230337128,50,0,3259,530,5268,7997
579,2,IN,1,50,0.001620230337128,50,0,3477,428,10522,13571
580,2,TE,1,50,0.001822836690849,50,0,3211,500,5316,8027
581,2,IN,1,50,0.001822836690849,50,0,3449,399,10550,13600
582,2,TE,1,50,0.002077267795618,50,0,3155,463,5372,8064
583,2,IN,1,50,0.002077267795618,50,0,3407,375,10592,13624
584,2,TE,1,50,0.002406047242256,50,0,3093,439,5434,8088
585,2,IN,1,50,0.002406047242256,50,0,3368,350,10631,13649
586,2,TE,1,50,0.002846375048535,50,0,3034,407,5493,8120
587,2,IN,1,50,0.002846375048535,50,0,3324,324,10675,13675
588,2,TE,1,50,0.003464102733837,50,0,2972,359,5555,8168
589,2,IN,1,50,0.003464102733837,50,0,3271,294,10728,13705
590,2,TE,1,50,0.004381964885803,50,0,2862,311,5665,8216
591,2,IN,1,50,0.004381964885803,50,0,3212,263,10787,13736
592,2,TE,1,50,0.005862944543443,50,0,2733,258,5794,8269
593,2,IN,1,50,0.005862944543443,50,0,3135,231,10864,13768
594,2,TE,1,50,0.008576700452046,50,0,2558,204,5969,8323
595,2,IN,1,50,0.008576700452046,50,0,3030,188,10969,13811
596,2,TE,1,50,0.015003258994834,50,0,2296,153,6231,8374
597,2,IN,1,50,0.015003258994834,50,0,2860,119,11139,13880
598,2,TE,1,50,0.489354446203344,50,0,0,0,8527,8527
599,2,IN,1,50,0.489354446203344,50,0,0,0,13999,13999
 ,2,TE,1,50,0.1,1,0,749,23,7778,8504
 ,2,IN,1,50,0.1,1,0,1132,14,12867,13985
 ,2,TE,1,50,0.2,1,0,138,1,8389,8526
